detail_url,description,company,error
https://ikman.lk/en/ad/pharmacy-assistant-colombo-colombo,It’s much better if registered with the SLMC,,
https://ikman.lk/en/ad/nurse-kandy-kandy-7,"🏥💉 ඔබගේ හෙද සිහිනය සැබෑවක් කර ගැනීමට හොඳම අවස්ථාවක්!
📍මහනුවර ප්‍රදේශයේ පිහිටි ප්‍රසිද්ධ පෞද්ගලික රෝහලක හෙද තනතුරු සඳහා රැකියා ඇබෑර්තු ඇත
🔅සුදුසුකම්
✅ හෙද පුහුණු පාඨමාලාව හදාරා අවසන් කර ඇති
හෝ හදාරමින් සිටින අය සඳහා අවස්ථාව
✅ වයස අවුරුදු 18 – 35 අතර
✅ ගැහැණු / පිරිමි දෙපාර්ශවයටම අයදුම් කළ හැක
✅ පෙර පළපුරුද්ද ඇති අයට විශේෂ ප්‍රමුඛතාව
✅ ආකර්ශනීය වැටුපක්
✅ ප්‍රායෝගික පුහුණුව ලබාදේ
✅ උසස්වීම් සහ වෘත්තීය සංවර්ධන අවස්ථා
✅ ආරක්ෂිත, සුහදශීලී සේවා පරිසරයක්
📞 වැඩි විස්තර සඳහා අමතන්න:070 463 6235
📲 ඔබගේ අයදුම් පත්‍රය අදම WhatsApp කරන්න:074 149 7970",,
https://ikman.lk/en/ad/nurse-kurunegala-kurunegala-4,"🏥✨ හෙද සිහිනය සැබෑවක් කරගැනීමට ඔබටත් අනගි අවස්ථාවක්!
📍 කුරුණෑගල ප්‍රදේශයේ පිහිටි ප්‍රසිද්ධ පෞද්ගලික රෝහලක හෙදියන් / හෙද නිලධාරීන් සඳහා රැකියා ඇබෑර්තු ඇත.
✅ සුදුසුකම්
🔹 වයස අවුරුදු 18 – 35 අතර
🔹 හෙද පුහුණු පාඨමාලාව හදාරා අවසන් කර ඇති / හදාරමින් සිටින
🔹 පුහුණු සහ නුපුහුණු ගැහැණු / පිරිමි දෙපාර්ශ්වයටම අයදුම් කළ හැක
🔹 වගකීමෙන් හා කැපවීමෙන් සේවය කළ හැකි විය යුතුය
🔹 රෝගීන්ට කරුණාවෙන් හා සුහදශීලීව සේවය කළ හැකි අය සඳහා විශේෂ අවස්ථාවක්
💰 ආකර්ෂණීය වැටුපක්
🏥 ආරක්ෂිත හා සුවපහසු සේවා පරිසරයක්
🤝 සුහදශීලී කාර්ය මණ්ඩලය
📞 වැඩි විස්තර සඳහා අමතන්න: 070 463 6235
📲 ඔබගේ අයදුම් පත්‍රය අදම WhatsApp කරන්න:076 966 4065",,
https://ikman.lk/en/ad/dental-assistant-nurse-colombo,"Looking for a experienced dental nurse and talented enthusiast trainees to clinic located in Bambalapity
Depending on the experience salary will be given
Accommodation can be arranged",,
https://ikman.lk/en/ad/cleaning-staff-jaffna-jaffna-2,"_*💢உடனடி வேலைவாய்ப்பு*_
💎 _யாழ் நகரில் அமைந்துள்ள பிரபல தனியார் வைத்தியசாலை ஒன்றில் வேலைவாய்ப்பு_
💢 *Cleaning Staff (துப்பரவு பணியாளர்)*
💢 *Cooking Staff (சமையலாளர்)*
♦️பெண்கள் விரும்பத்தக்கது
🔉 வயது எல்லை :- 30 வயதிற்கு மேற்பட்டோர்
*🔉 வேலை நேரம் 08.30 a.m - 02.00 pm*
📍_*Location :- Jaffna*_
📱 *தொடர்புகளுக்கு :-*
*0767712172 /*
*0779981914*",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-paelmddull-ratnapura,"# 💼 තනතුර : ආධුනික ඖෂධවේදී සහායක/සහායිකා
=======================
රත්නපුර දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 18, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• රත්නපුර කාගිල්ස් ෆුඩ් සිටි (බස් නැවතුම්පොළ අසල)
• පැල්මඩුල්ල කාගිල්ස් ෆුඩ් සිටි
• බලංගොඩ සංස්කෘතික මධ්‍යස්ථානය (බලංගොඩ ප්‍රාදේශීය ලේකම් කාර්යාල පරිශ්‍රය)
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-rtnpur-ratnapura,"# 💼 තනතුර : ආධුනික ඖෂධවේදී සහායක/සහායිකා
=======================
රත්නපුර දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 18, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• රත්නපුර කාගිල්ස් ෆුඩ් සිටි (බස් නැවතුම්පොළ අසල)
• පැල්මඩුල්ල කාගිල්ස් ෆුඩ් සිටි
• බලංගොඩ සංස්කෘතික මධ්‍යස්ථානය (බලංගොඩ ප්‍රාදේශීය ලේකම් කාර්යාල පරිශ්‍රය)
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-blngodd-ratnapura,"# 💼 තනතුර : ආධුනික ඖෂධවේදී සහායක/සහායිකා
=======================
රත්නපුර දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 18, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• රත්නපුර කාගිල්ස් ෆුඩ් සිටි (බස් නැවතුම්පොළ අසල)
• පැල්මඩුල්ල කාගිල්ස් ෆුඩ් සිටි
• බලංගොඩ සංස්කෘතික මධ්‍යස්ථානය (බලංගොඩ ප්‍රාදේශීය ලේකම් කාර්යාල පරිශ්‍රය)
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-vaellvaay-monaragala,"# 💼 තනතුර : • ආධුනික ඖෂධවේදී සහායක/සහායිකා
මොණරාගල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 19, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• වැල්ලවාය කාගිල්ස් ෆුඩ් සිටි
• මොණරාගල කාගිල්ස් ෆුඩ් සිටි
• බිබිල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-bibil-monaragala,"# 💼 තනතුර : • ආධුනික ඖෂධවේදී සහායක/සහායිකා
මොණරාගල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 19, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• වැල්ලවාය කාගිල්ස් ෆුඩ් සිටි
• මොණරාගල කාගිල්ස් ෆුඩ් සිටි
• බිබිල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-monnraagl-monaragala,"# 💼 තනතුර : • ආධුනික ඖෂධවේදී සහායක/සහායිකා
මොණරාගල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 19, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• වැල්ලවාය කාගිල්ස් ෆුඩ් සිටි
• මොණරාගල කාගිල්ස් ෆුඩ් සිටි
• බිබිල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
Cargills Food City
අපගේ කණ්ඩායම අපගේ ශක්තියයි.",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-kaaegll-kegalle,"# 💼 තනතුර :  ආධුනික ඖෂධවේදී සහායක/සහායිකා
කෑගල්ල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ සුදුසුකම්: අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
(ඉහත තනතුර සඳහා සුදුසුම පුද්ගලයා ඔබ නම්, පහත සඳහන් දින, වේලාව සහ ස්ථාන වලට සහභාගී වන්න.)
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 13, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• කෑගල්ල කාගිල්ස් ෆුඩ් සිටි (නිදහස් මාවත)
• කඩුගන්නාව කාගිල්ස් ෆුඩ් සිටි
• මාවනැල්ල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
අපගේ කණ්ඩායම අපගේ ශක්තියයි.
Cargills Food City",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-maavnaell-kegalle,"# 💼 තනතුර :  ආධුනික ඖෂධවේදී සහායක/සහායිකා
කෑගල්ල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ සුදුසුකම්: අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
(ඉහත තනතුර සඳහා සුදුසුම පුද්ගලයා ඔබ නම්, පහත සඳහන් දින, වේලාව සහ ස්ථාන වලට සහභාගී වන්න.)
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 13, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• කෑගල්ල කාගිල්ස් ෆුඩ් සිටි (නිදහස් මාවත)
• කඩුගන්නාව කාගිල්ස් ෆුඩ් සිටි
• මාවනැල්ල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
අපගේ කණ්ඩායම අපගේ ශක්තියයි.
Cargills Food City",,
https://ikman.lk/en/ad/aadhunik-aussdhveedii-shaayk-shaayikaa-kddugnnaav-kandy,"# 💼 තනතුර :  ආධුනික ඖෂධවේදී සහායක/සහායිකා
කෑගල්ල දිස්ත්‍රික්කයේ තරුණ තරුණියන් සඳහා රැකියා අවස්ථා
# 💠 සුදුසුකම් :
【~】✪ වයස: අවුරුදු 18 - 50 අතර
【~】✪ සුදුසුකම්: අ.පො.ස. සා/පෙළ හෝ අ.පො.ස. උ/පෙළ දක්වා
# 💠 රැකියාවේ කාර්ය භාරය :
【~】✪ ස්ථීර අනාගතයකට ස්ථාවර රැකියාවක්
【~】✪ රැකියා ජීවිතයේ විශිෂ්ටයෙකු වන්න අපත් සමගින් අත්වැල් බැඳගන්න
# ✅ ප්‍රතිලාභ :
ආකර්ශනීය වැටුපක් සහ අනෙකුත් වරප්‍රසාද රැසක් පිරිනැමේ.
රු. 55,000/- වැඩි ආකර්ෂණීය මාසික වැටුපක්
(රු. 30,000 + දිරි දීමනා + අතිකාල දීමනා + පැමිණීමේ දීමනා)
# ✅ ඉල්ලුම් කළ යුතු ආකාරය :
සම්මුඛ පරීක්ෂණ සඳහා අයදුම්පත්‍රයක් සමඟ පැමිණෙන්න.
(ඉහත තනතුර සඳහා සුදුසුම පුද්ගලයා ඔබ නම්, පහත සඳහන් දින, වේලාව සහ ස්ථාන වලට සහභාගී වන්න.)
# 📅 සම්මුඛ පරීක්ෂණ දිනය සහ වේලාව :
2026 මැයි 13, පෙ.ව. 9.00 සිට ප.ව. 1.00 දක්වා
# 📪 සම්මුඛ පරීක්ෂණ ස්ථාන :
• කෑගල්ල කාගිල්ස් ෆුඩ් සිටි (නිදහස් මාවත)
• කඩුගන්නාව කාගිල්ස් ෆුඩ් සිටි
• මාවනැල්ල කාගිල්ස් ෆුඩ් සිටි
# 📳 දුරකථන අංකය :
076 448 6927 / 077 114 9247 / 076 740 8168 / 076 541 6882
# 📧 ඊ-මේල් ලිපිනය :
careers@cargillsceylon.com
# 📪 ලිපිනය (කාගිල්ස් බඳවා ගැනීමේ සහ පුහුණු මධ්‍යස්ථානය) :
2 වන මහල - දේවි ගොඩනැගිල්ල,
142, බෞද්ධාලෝක මාවත, බම්බලපිටිය, කොළඹ 04
(2 වන මහල - බෞද්ධාලෝක මාවත කාගිල්ස් ශාඛාව)
---
අපගේ කණ්ඩායම අපගේ ශක්තියයි.
Cargills Food City",,
https://ikman.lk/en/ad/assistant-pharmacist-colombo-344,"Key Job Responsibilities:
- Greeting patients, answering inquiries, and managing over-the-counter medication sales.
- Assisting with filling, packaging, and labeling prescriptions.
- Ordering, receiving, and restocking pharmaceutical products and checking for expired items.
- Operating pharmacy software, handling cash registers, and filing records.
- Maintaining patient confidentiality and adhering to safety protocols.
Qualifications
- Education: GCE O/L and A/L qualifications.
- Certification: Certificate or Diploma in Pharmacy from a recognized institute
- Experience: Prior experience in a retail or hospital pharmacy is advantageous
- Skills: Proficiency in Sinhala and Tamil, and basic computer literacy
Salary
- Rs. 50,000 to Rs. 75,000 per month
Benefits
- Performance bonuses, EPF/ETF
- Accommodation",,
https://ikman.lk/en/ad/experienced-pharmacy-assistant-male-colombo,"Experienced Pharmacy Assistant (Male)
Join Royal Nursing Home (Pvt) Ltd. – Sri Lanka’s leading healthcare service provider!
📍 Location: Maharagama Branch
(New Medical Equipment & Pharmacy Outlet)
👤 Requirements:
✔ Male candidate
✔ Minimum 3 years experience in the pharmacy field
✔ Friendly, responsible, and well-mannered personality
✔ Valid motorcycle license
💰 Salary: From Rs. 80,000/- upwards (based on experience)
🍽 Additional Benefits:
✔ Free accommodation & meals (as required)
📩 Apply Now:
Send your CV with a recent photograph to:
mail@royalnursinghome.com
📍 Royal Nursing Home (Pvt) Ltd.
No. 52, De Saram Road, Mount Lavinia",,
https://ikman.lk/en/ad/kaalnttai-vaittiy-utviyaallr-penn-jaffna-3,"🔵 வேலைவாய்ப்பு!
கால்நடை வைத்திய உதவியாளர் (பெண்)
எங்கள் குழுவில் இணைந்து, அர்ப்பணிப்புடன் செயற்படும் செல்லப்பிராணி சிகிச்சை அணியின் ஒரு பகுதியாக நீங்களும் ஆகுங்கள்!
தகைமைகள்:
✅ வயது 18 - 30 வருடங்கள்.
✅ விலங்குகளை நேசிப்பவராக இருத்தல் வேண்டும்.
✅ சிறந்த தொடர்பாடல் திறன்.
✅ G.C.E (O/L) தேர்ச்சி பெற்றிருப்பது அவசியம்.
✅ அடிப்படை ஆங்கில அறிவு.
✅கணனி அறிவு கட்டாயம் இருத்தல் வேண்டும்
✅ வேலை நேரம்:
(காலை 9.00 மணி-மதியம் 1.30 மணி) (மாலை 4.00 மணி-இரவு 8.30மணி)
📝 குறிப்பு: யாழ்ப்பாண மாநகர சபை எல்லைக்குள் வசிப்பவர்களுக்கு முன்னுரிமை வழங்கப்படும்.அத்தோடு ஆகக்குறைந்தது 1 வருடம் வேலை செய்யக்கூடியவராக இருத்தல் வேண்டும்.
💰 சம்பளம்: 40000/=
📧 உங்கள் சுயவிபரக்கோவையை(CV) கீழ்காணும் ஈ-மெயில் முகவரிக்கோ அல்லது Whatsapp இலக்கத்துக்கோ அனுப்பவும்:
smartpawsah@gmail.com
📍 Smart Paws Animal Hospital
781, வைத்தியசாலை வீதி, யாழ்ப்பாணம்
📞 074 33 444 50",,
